address, balance_nyzo, in_cycle, in_queue, drop_rules, drop_amount, dropped_amount, trx_id, height
9b0bf377461c1d35874be7707933022059349834cbdcbf38b46704d09e063847,30400221,1,0,0+2+,175000000,175000000,tx__J080005Zqj42w00000000001DNMRuSpt7jn7i~uNvjc285BSD3jbVb-WK6t4S9W6e4t000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33Fn4dA6XgVUQ.Fx7GsIwjDWd.1t.IoiJeqy5D34j3WGMJiL4bSRNH57Lu0eHr6Lm-Vi9T~7ZtNx.wjreMNAfx7LmsfN4Zq,13241930
9b12a20af7e8f4dc68105e61d99f169a84fd37a1ac8ee23fcbbb6a28bdf8f660,10972406,0,0,0+,125000000,125000000,tx__J080005Zqga3N00000000001DPaz2MwF.dPF45XyUq-nDFj.dY6JAL8_QZKHabVW.D0000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32m3G2tENAdLvquSQ0guFnD2MdZpaFNzxU3or~_VMkZXcfejJrb_ghaR7f57uY2Eb-Cto0uwQKmWqSQ_Rr6V4S2DD0fkYCr,13241495
9b1eeca5532276e937f0aaa2814f6c9a663e091ee13fe34a10f31c2d52ef4a35,11817697951,0,0,0+,125000000,125000000,tx__J080005Zqicsx00000000001DPZJGmczuLBV-aHzxk.JDDp~2hZyf~da4fctbmbMiAk000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc309Wxw45.bRGcVnxKieUGcbp0mz-4~L5rN0A3NThRQW2vTmT4oqMCccxKBhD5bA_FVRwWX5U4gj5hzaxL2Y6Xtew_QHkLWH,13241800
9b2a19291601315c67eae6d4a6548ddb29a1aaa04c70540b477a5cfe41b9dab5,1044650667,1,0,0+2+,175000000,175000000,tx__J080005ZqjQ8W00000000001DQFqahp1cmPEYLskGCidUQDyHH1ct5gbhVGt_B6XUIk000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31iqmY3rBADp.2CBSu1X8r.kIbbZMv2rWgvXNKKjdrGB1g.8T0cxGc8TyZDrQmTfi6fNEXjLXbvhjUfmkChnkSd8Imm_9Uf,13242038
9b556973183ae4a627a085f471588b9ac9fc453d991e3a2117c26744d9b56abf,364163711,1,0,0+2+,175000000,175000000,tx__J080005ZqkjsM00000000001DTmGtPxYXapEF8oStmzbDJE-hjUq7AFy5-9EhdDTrI-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33gYSYjh7ysHmEsDopGLS-o53wJV8gIegVCFXYp1JdUGUD.d7Kh~jV.c_cpLhYPCZJGNj3bsHqEFJfWwIawawt4QizNyzZ~,13242116
9b780f2e955f90e7f2386f9a91118f4ef1761efa5292917205ebdd4d0df1bf8f,60565128,0,0,0+,125000000,125000000,tx__J080005ZqkBNL00000000001DVxfbGmwBewQe6~rBh6fjM5U7MGiBG5Q1vMujgVPMW-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc3204YCJT0gQ4tLqkF~s-DiTkfxqeH8qzDaN8I2G_UKt4sLgQUmSk4wRmfVhIGo~fK7PhwTTzpZ8Pioi~o87ReB1nAmn_UEN,13242157
9b78896316aeb3646d6ebabbba1dcdf0a3bd57bfca5b1c61e3216bd606c8232b,223214250,0,0,0+,125000000,125000000,tx__J080005ZqivVC00000000001DVz9pPrLJUhKsIHZLyVd-ae.mZ_anPPyWQ5ITxs88QJ000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30BXIev~7jqQkwgrGqpr4U93SNPN1SSFpdybef0NFIohcGs-XCL4Mxqm~JQhjkJ7D5ubavsyB-uMg_hIfMZ9Nxct5Eb8nX5,13241843
9b78a96dc762844b59fa82fc2613cfd88c8b7abb094360aeb71bf7b30650bef7,3128147,1,0,2+,50000000,50000000,tx__IN80005Zqm5LW00000000001DVzGstuzy4Kq~Fb-9yffU8QbvIJ9gU2LKPMVJNqgMMt000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5mhkeBq1im94kB.geAkNbA0Nc30Ncfi10fyILHAKRVoq-Sboxejw3AInsrfdPJzR5n5Hsn9t_qGxVYW1s56thDt_eeJ9o~.xYP7GtrP1XaA88AJ-3xjBFV4A,13242234
9b8c1f8063de1992a22e1563b9e41c7b839ccbb4ade6982c7bdc1615f10b6c5b,40364892,0,0,0+,125000000,125000000,tx__J080005ZqoQRt00000000001DWNwx6fv6qazbymALvgtvWetQZiKXGxJv.Nn5w4bs5J000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31IM_8nSNJNaBNM8eD17Wir.9LdG2WQ959cBMwk~k1Gc3326Q3.itqdwxP9TL59KwrJEwEZTfXa_CFqngpgRP-cygvYSFUL,13242639
9b9687bef09be51beb4c85da1c86ec5d96eddcbfa6e20f0c5545054087828a2a,72501556,1,0,0+2+,175000000,175000000,tx__J080005ZqoebJ00000000001DXr7MM2sXhMIj8or78sJoqsKVb~DWx-cmkk5g8v2zzF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc327GLno_2av-GFjDr_9MsWBNdM.xUALSZnyCk~TmvvIkbcqVXECQ29qK3-eMsHR_PS9NXSCQc1Gt5Azd.fTa8p4BctU8-Tw,13242553
9b9cf0153746eff70e6cacf08dcd35264b34d434cc61662ffbebd478b9307b93,200497500,0,0,0+,125000000,125000000,tx__J080005ZqhPLY00000000001DXRN5ju6Z_tesaRNAtST9BJST3jcpnpM~~MkvbBNvXc000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31pEzJkZQ.uKQsYRzhMApQ4s6XmnxgB-~jERBPziaxvXBC-hf3ZR8nh2FeNUUjqnWo8GWnx_9yLHC~En7ZmqWg56jeSezLx,13241738
9ba2c79236370fc3facbf620e3788bcc91deb755311dd8e09668b6e151617c6b,18803232,1,0,0+2+,175000000,175000000,tx__J080005Zr8Sdc00000000001DYb7BApV3-fYQ_pxWVzbR97vKTkP7uAxCDzUWm5yw6J000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc307o6chDE~nINf9m17IpgsLFeoDJdPG5QAhRDME.Qrix.wMNmP1D6BJ.AJ0ZsLBDvYZtFFGJ3FfRBNm4tXLCw-8HxIu1IP8,13249982
9ba4224b7805e866235035861bcbcd9652345fde00fc0e9978b6035b3a3a00dd,18811460,1,0,0+2+,175000000,175000000,tx__J080005ZqjXL200000000001DYgziVx5Y6pAk3n66-MdCC8So.W0_0Yqvbp3nRFY0dS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31mJik3.ky2S0C_rzSvyjSvfv6m5m9yFX9-REeFHHALvc1KN7DQF0zgwWANyA3~ys9RHFCWwfSp92GrB_ejhFW8~nGnYjgf,13242056
9bb5fbf38c2145a7d9b2a8bffb793cc66a32b93d7632d64e5b94a56caf2f4491,54339962,1,0,0+2+,175000000,175000000,tx__J080005ZqmKdt00000000001DZoZ-WNyhrwqJHz_~VB-PDFQLjTUcKqenXiCsa-Mh94000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31~KbT2U7_uTW8V2bPYm1aDPBW8zCRY6cEHZS6_~k2MgGLT9~j-WCHEGGJ~Jepqkgk6i0VECsqhbra5M~RyReF4upjZff77,13242326
9bb9329fbeda6ac5b8c0fcb1d2dca8ad5fcacfdc3633c92345aa96fb523db632,335069344,1,0,0+2+,175000000,175000000,tx__J080005ZqiKJr00000000001DZBQEZZrrJnWNfQPSKQFIm_aR.NUc-BAhrHn~T8.KA8000000cFe4iSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33SEDERVLVwK0zJzwjYwzNtU6jxy~sM0f9Amf2F_5VxX_Q24NUJLMPioeII8MtaGp1Yyq9RVmdbF7miJaPPAxS4tBxm1iAf,13241878
9bba565602319a2a95032f6548f73eda81762183590b64b7d1050f696f0f35ad,459479536,1,0,0+2+,175000000,175000000,tx__J080005Zr8ZJ600000000001DZGnmx8PDzHm0Q.Cift~UF5U8pdq2UiVSgkfrn-fdrS000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30HVeIo_mZdFzoJWUzmjZvwLZyyF5AdZq20oKE7aZDg2WhhgiFP~_geqi8-rF6bYw1GvsZB3qETp2g3ys1JQnk6-ta3cJr1,13250000
9bc1706411e84b402ae0a30a3cc6374a74591210ce239cefc2b61e7b4a1fe97e,39146242,1,0,0+2+,175000000,175000000,tx__J080005Zqm1x.00000000001D-5Nq17FiS0HWacafcpViEhq4y3e8XRMNIpvvSFwYoW000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32G85.f6xuX-Q8HGBKiTqNaCg9kgwfsG1ziI3RYsf1ZJbipB3HH3fMMhuDn0xcakPRB4iUxuM3GRaXM-h-3h8N95d_96S3X,13242224
9bc6cf6c2b9b9d16ec41479623aaadaefd8c64dbb6de4513bc64be0fd5b7a834,88635614,0,0,0+,125000000,125000000,tx__J080005Zr8RrR00000000001D-sfs2LsEhsJgkvn8YHKIMUcqdLUVBkjM6i~3.nVH3g000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32qmqVMswpLw39JZunWmW3QqIcigd4v4~P7ggZvuZDiMQwhEgWqjTHZhDRTmaHt2nWBd9ScTtNCMZaoLjtQV20d2LCm7fxY,13249980
9bcd49679ff2e0f2990bd3989df2b2246c6ffddc186243f7234f20f653b6d92a,49875000,0,0,0+,125000000,125000000,tx__J080005Zqkb6900000000001D-T9qX_QWfaq2.epEwaQ96PM_uNppBfV8S-x.CeUUiF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33GRGeY4nZQMKdq8YHSKvYgXdtpEih8MPDtwpG.K1AXgF5V~g~tZKKRujSDNjqrDFNvMBia5H37ym-aJyy5Z9t7QZw.6czr,13242097
9bf261cb21b5252c6bb5a19f174e411b0f9105a7c8bac70cd9912005da356b2a,25877918,1,0,0+2+,175000000,175000000,tx__J080005Zr8PE.00000000001D_9yQQ6T9iPIKr6w5SX16N~h1rw8LJtcUq4x1uFTrQF000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32~WT5XiePy_zn25G3yyi1hSy4.t~7fqZSAHkp5WoT84ko0KCPC2INmqrLHowEMyog-K9LKoQUDXuZ2CDxYzDSb2g5Eospk,13249976
9bfe0133e06cf5e4d3aac6a5593cf7d7f3dd164bd9169b7ddb6fc000f3ce76f8,80537222,1,0,0+2+,175000000,175000000,tx__J080005Zqiq1o00000000001D_W1c~1J.vjjHJrCnjRVT_fu5BMq5GK.UU_00ffeuMx000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32McwnUWGIYcmdSe7o1sB_INZ_Lv-PcNvjavmgyRswcU5Rp9Uf-Kv1_wRjNoH4eIJ6JRFFTxPs99P8iDQHoICg5L23BGWij,13241830
9c0054b4c7b6cd07df3104eea88fe41aaa3c5b958518714409bc0c5e37459375,81289434,1,0,0+2+,175000000,175000000,tx__J080005Zqjy.m00000000001E01kKcvURgwwcgjLH8_B6HF-nXn567542sNcoAu5BVk000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30GKRGqfynQ-mZxo.uk4FSbTIVsxSARLKiQBif5QnB.B-DhQsQfB04K7gUhXen2AW0ewF2QNvQMdcNMC1hg89F1oBaLpncx,13242000
9c0d675c9e97fcb6a38ac174410a4cb11bb155908c55f7314a1731afebd13488,7824226,1,0,2+,50000000,50000000,tx__IN80005ZqkiZk00000000001E0TEo9Yo_brAzJ5SggGcJhLPmq2cmwtPiytPI~Mhd8x000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5mhkeBq1im94kB.geAkNbA0Nc30Nc0wMvyTT1HMtraiKsnt6yGZdG38C-fVxVcSZ3S~gXIdEeDFMTbnb5syZ3WewrLsmw~fJhf~CrAUQjMnGbD9NJN9cpkvX,13242115
9c0f3c1778612ba9fdf22c98673a0e4a18b7d32c049e6cc7b7a7579875f0196a,22767540,0,0,0+,125000000,125000000,tx__J080005Zqm4gM00000000001E0--5VyyaYE.-zQpqRFeiyzVSQN4EDR7KYuoD7oN6nF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32Xv8QjS1EVV6~~LGG00i60E.JMBTQauq0I7ImoZQQaIvzassNsV0NA~LMG_7y3f_iR3TA2rzAz9nwFYLa333W6oHxXjmGz,13242230
9c125e723dff7aad391911f9c5a0b964307d4de6e2789f314c7e73973e5dbb2e,223214250,0,0,0+,125000000,125000000,tx__J080005ZqgWCw00000000001E19vtAV_vHSX6h7XPr2Xq31.jvszv9-Pj7XRCRXuLQW000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc332iqSgvLLGA9wH3368oHn3MkA_wWhRzx7dsVvJnDXR~9XzcCn0g-Fk.GDBp5feDfJab8y7aF789SBDIY~b1W-4HvRd4tHu,13241604
9c24a405ac46f0aeed3740b4bf972a5e05f9be72b5ad718e762059c35b4d90ad,69454711,1,0,0+2+,175000000,175000000,tx__J080005ZqkcGN00000000001E2iB1rP6-aZKdS2SMXtHoxoXMEaTIo6euz1qNTKdBaS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30Gf.T5ZYs_a2Gt2ADZ.UhE-BDjm2XxKC3JfiaGXv-CpE_mEKCkhymNVckr815B5FLuntb8FyBz9Z_qBBeJAGxc2nEmZYzb,13242100
9c3bbe3293d466ea96796b458e76fb3e2059b3aa3bda7383f47aa394fe7dcd72,94217556,0,0,0+,125000000,125000000,tx__J080005ZqjquC00000000001E3L~cGfkqLHnvnK5AEsZfz1qJYFZUEe3.7HACfX.Ro8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30SYYp9TRt7s~ggweBFnqC2Sh.h1GtNmWPIecFQSoKtF4eCv4v~XHdsVBTqDnm9CFyVRKJqJIwg5vdI5i6-sGc3JfB0iZT1,13241980
9c44ef1d7f6636530e492b8e7e1492a4fc10f42ee6d45661e70065f5b7817477,1122325297,1,0,0+2+,175000000,175000000,tx__J080005ZqkT7_00000000001E4jM7o.DdCceiiLewyiiGfNg.2ZDT5qyXN1C.sv1u7t000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32md6t0i_btdQssufVW5dy_KKsVDSX8WeG3P1x-1dJ1QD6ZIJ-9neyHqm~AR-AEvm2g.PYV1NkbkJw2ZLokGIJcYHocAYxi,13242195
9c50ed5151671844e55beb4c1de5b5a07900d51f44ac08effc41b8d1fb15039d,23026417,0,0,0+,125000000,125000000,tx__J080005ZqiMTY00000000001E53Kkm5E64jCn~Kc7vnTF7B0Th.4I0AM_46WSwJm0XS000000cFe4iSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc300UYnHAq1.1HDBmLIySo9SrPuRJs_w.V9ZDGtdJS9XT_kA3CqTV_Do6vfSGMVZN2c_T~Eoia39mWFcS5INWxJcm0qs7dZV,13241883
9c606cc2a27f2b16ddf633a8842bc51860dd027b6d770145accc71372b836051,40878442,0,0,0+,125000000,125000000,tx__J080005Zr8Y_.00000000001E61JNH9_aPsu.AeFy2M5663u0EKKuN55IcPPdQL3p54000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32LQazFc5791BQINwSCeb00g2dDGYUgwAa2QZWw._MEEoDfJBNGyjt8jNi~E7IPoVRN6r9doBUtaPp_AzuJNhpc791pQpSD,13249998
9c6083265a6014cfb944332f34df939235ea097d3b35290c243b1be91cb661e4,461310560,0,2,0+,125000000,125000000,tx__J080005Zqh16R00000000001E6239CGx5c~Xh3cMdd~jBAoH2oSZdiBc93JsYhQUpvg000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32jzdtVUXNEkAWp0x.IEVixTLm4hixCa9xK5fhTnHKR3AJ.hieS~B9HDNIYdjqm-UNxILpyo06-gtGoxD8G3a-18BpiXrpj,13241624
9c6e669fe16054cb27235c9ec5cc7f36365b2539a2bdc1c6c754d4edbdd641c3,94470621,0,0,0+,125000000,125000000,tx__J080005Zqnpgy00000000001E6XDE~5xmcJE8TQvPtP_dAqs9jDzMt76PTjkZsVngtc000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31jTUTe0CHfg-fYzesyY-f0H2iwV1-K-cMrucEpnchIy0bM3aDicT2bbrXNHDQ3FNUMiRzYvPB5VDBPD-S3GgNaS-6nStqV,13242427
9c902447f38da79bb6485752aa4d55ad1042becdcd721805dc1db1bda06ed4ed,69411315,1,0,0+2+,175000000,175000000,tx__J080005ZqmuYz00000000001E90Bh_edGXLUi5uiHBTmIh12MJVdtyx5V1UPMr1LTeS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31k~s5eL8KHhhWhf55Iyp06Dw7IkPZbowU7SFqXGbehwkXfhB7Mbm4f4rfdu4IDM7.gBoT7aT1DTZRn4SVV_JJ3Y3YJC5G-,13242291
9c929ff4cba40bd19d2c92677f8cf02a3f7c4fc5e60097d407653d7475e9d9e8,91759257,1,0,0+2+,175000000,175000000,tx__J080005Zqi~2x00000000001E9aw.cLB2.6ub99EwWRNaA.-j-oD09wk1Uk.u7oGUvx000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32D54L6tkhcZnVqTzHR06LozmF9~14JPTXGUTIz5AMZI3TuJICBxtTHy8Kw9RzHERKuv_wDmGZKUb8YgrHrnb4egmJKDkN.,13241916
9ca38755461307ef80ce35554166f09dd904c52be7c601d71963bf9af9ac11e5,10522964,0,0,0+,125000000,125000000,tx__J080005ZqkeRG00000000001Eae7mkpj1~~0RAmmgnsNEuB4PiMEPx7o6ne_DMDJ4vk000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31x~2CZcs3BMoXfsZ02LXjjHoQvUJ-tVo5diRYgK_34cTeWk.IxbPIyG6zeh7.7sPF~bD9rcKeF-yi4qqoLzbk3Ldy-p5aZ,13242105
9ca5a3bcb63eec6dfd947d66fb828534e4e7c0d85eabc604155d05aab0f2e099,10184191,0,0,0+,125000000,125000000,tx__J080005Zqn57Y00000000001EanAMbp~Z6V.C7TD~Wa5dejENdyvH-p45mS5HI3QW9B000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30R.0rQ~QbGFzC~LNJs9c6Pw6j4NHBmeXXJnWeKdaw9P7XqcKDqLuuio~TDtaVe672N9Z2.KnTFzeDgKZznEqNbStBA-5y8,13242382
9cbf7fdf5552431f0721a795ed2e8d6be77cbdc222ef5e606d2ce8921e857bed,36904475,1,0,0+2+,175000000,175000000,tx__J080005ZqnLav00000000001Eb._VTmigP-78rvmZiYdr~u-Mt8zZTXxsiRFByY5v~S000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30R8iVT60rsye.-odeWCeYQ~5zyW-2nuFb-cg8_AjeWECpqkHp5~z-kf-G98F4Vqws_LeZpc-7jBYCu6xZZK-B3aMjkANHW,13242478
9cbf974fb2be4434a5f34f802998416bc271aeb47bfbc727aaa61d9a70807a22,545127317,0,0,0+,125000000,125000000,tx__J080005ZqmqCC00000000001Eb~ojZa~h3iC-S~0aqy1r-9PIIhZ~-tEHHpuDE20vz8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc322AwWaY~kXB0UhaIzZ_cNjWfHtY5SM~JPzCqZsNNUprodaiwYg9BGvwTByKqCZVvXFhPbSgG5zCzi4tRIjGR48.ngof5~c,13242280
9cc7041d80f111476526d2cc1a1fffc34b2fbccd0d12e890eb626e3e15280cff,73425462,1,0,0+2+,175000000,175000000,tx__J080005Zr8Zxp00000000001Ect47p3P4kuC9Kbc6y__NSJMMcSd4LzgYU9LfykF3f-000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33MU1tfSubzE7aXnyE2QUq1Cd3Am.GEbvxnnXesX8ye9uf78GKEFStDKg9Gexf7.yAsdAVVuBbg09kv34C3Lgg4m~0vS47n,13249999
9ccb666a8830e4b20049dd9570a9d5cafd107d545fb5fb78ec8eb6f36dca0ba0,9288072196,0,0,0+,125000000,125000000,tx__J080005ZqnMGQ00000000001EcKDrFxNXb80iuUmtaEmQMSgwmhwKwKWZ8YU-UVa2Y0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32fQD4ikXUv4R6fjqRR3Z8nrbqGR0PBbDtwWC-sj7FrZKk-mbnXIsqrP9XdagYjfwsMITXcnuwFMdbwE9B_tX05a0-4wend,13242482
9cd7f5a7fc2262667165b9a162afcec70f0737cc83bb0c88882c119d31bb4147,223214250,0,0,0+,125000000,125000000,tx__J080005Zr8LT300000000001EdwTG_NzpDqPqsDypH_ePN-7d-Q3LNQ8z2NhEj6Zgkt000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31KQ~99xqqTWE9Dn1Jx0h9qIpAUHtxdDt8G5iI9BU9xQjmWIaoLRH-QQVTfzsV8dTstvcjUqyeGPSF4xsHpxj-djuRm06gY,13249970
9cdeafa1f32ae4d38f7f9d7e6317b85c39da9ef5482587cab881ad3e82121290,47103997,0,1,0+1+,250000000,250000000,tx__J080005ZqgpA600000000001EdYMFwcHXdefwXT~pPvWo3ErEMm89pwaL86KfF8i4G0000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA8Tc2WNc30Nc31Tn7f8Q_YNjS9VG4dGosk8KL.G.nGCRf_KRs_s7gD~M5EXDwMgmFXyEun_npmHLU_oWXzw_ModvWkqTyGD.Y-8pQxIbYp7,13241529
9d0074b56b8406d8200035891885083832e3b5695aeada158c22b1194a3e6fb7,10972406,0,0,0+,125000000,125000000,tx__J080005ZqkdCY00000000001Eg1SKnL41Kxx03n968k8e3bAKnCrYKFmA2aP6kF~sZt000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30~7hohRG1JI9pzNsx568H5ABWnb5eTWtdDIRc7r87mnD2g0X68y4VEm0L-9_15NzXEzH.i0geWJh5EcVrFFIB9eGPH8n-N,13242103
9d0081541908f2ebdb33e5b7620e4a44231a8964e3e879d79d7131d0df0d8d7f,1366995123,1,0,0+2+,175000000,175000000,tx__J080005ZqjJnb00000000001Eg21m1B8-LMsc~nVpxXah2crznjAY7EoEo4PSd-dAo-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32ej69xaWn-M92d~hN4D7ifJ5TebBMhyrQ2wAiu8Qw6v4JZx.GqAQAEGU~.WxkBye7wdpYb6Rrhcp5AxIPWxyF7Tjcbiugp,13242025
9d0244044bf379c2b5ae8923fa0215ead3973fe6705110ed46fde13ab6f3181b,30100096,0,0,0+,125000000,125000000,tx__J080005ZqmqJE00000000001Eg9414MRvtaTIFBA~x8mYKeof~qNkh3KhMVyeIsR61J000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31MsS_0H1.j.qK~fMDRPQ.hBW6k._QG3gaMICatbP4dDQXphnGZIDyayaX_iXjUEJFpMYa5.Nq3bEZWUMkUAsgedIczd09r,13242281
9d11c03936dba0ab5e9588f1f24c3eebf30318fb7582d6da4b3ad559ac257ac3,223214250,0,0,0+,125000000,125000000,tx__J080005Zqg~V300000000001Eh70ejssFaKvCpAP-BN~Y_c36fKTxKsriRImnrNCvJc000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32vF816zaY-5r55wcFqCyPm6VbJ_d5x73HrdJ6TBs_i9X7TA9oubZHgsIycYS4vudGzkc4k0pFXGzuFAVqgVCgfsi8qiABJ,13241619
9d1e8d860c612e756a473ea9ad7f59390652d9b82b38e892790cc374ad14d29e,50387025,1,0,0+2+,175000000,175000000,tx__J080005Zqg5ju00000000001EhYdyxPybEmHhRYGIo.qegqiUsxIeezivgR3uaSkSGW000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32gyL5p8THAg~~XKmW4Q5qHC1dS7j4jGCr9t1RuaBEhzAhR4pWxjJg9NVXRNK8z_eQRGZdpzhFPoKIweYutPxk8xyTRZrFG,13241484
